viReference,viCodeInsee,viCodePostal,viVille,viLambertX,viLambertY
21765,57679,57114,Tritteling,964432,6891634
21766,57681,57320,Tromborn,960504,6913723
21767,57683,57270,Uckange,929099,6915724
21768,57684,57660,Vahl-ebersing,974027,6889855
21769,57685,57670,Vahl-lès-bénestroff,976909,6875519
21770,57686,57380,Vahl-lès-faulquemont,964636,6887190
21771,57687,57340,Vallerange,969537,6876284
21772,57689,57110,Valmestroff,937499,6923860
21773,57690,57730,Valmont,970219,6893015
21774,57691,57220,Valmunster,954785,6911240
21775,57692,57340,Vannecourt,960272,6870293
21776,57693,57070,Vantoux,935687,6897066
21777,57694,57070,Vany,937054,6899348
21778,57695,57220,Varize,951730,6897745
21779,57696,57880,Varsberg,964651,6902778
21780,57697,57560,Vasperviller,999796,6844374
21781,57698,57580,Vatimont,953922,6881142
21782,57700,57320,Vaudreching,956818,6914671
21783,57702,57170,Vaxy,958955,6866895
21784,57703,57370,Veckersviller,1006715,6867002
21785,57704,57920,Veckring,945674,6919750
21786,57705,57220,Velving,957067,6909114
21787,57706,57260,Vergaville,973721,6865348
21788,57707,57130,Vernéville,918828,6898626
21789,57708,57420,Verny,933995,6884752
21790,57709,57370,Vescheim,1010559,6863867
21791,57711,57670,Vibersviller,987889,6876055
21792,57712,57630,Vic-sur-seille,959303,6859120
21793,57713,57119,Vieux-lixheim,1003340,6861257
21794,57714,57690,Haute-vigneulles,959172,6894735
21795,57715,57420,Vigny,937878,6879346
21796,57716,57640,Vigy,940467,6905056
21797,57717,57340,Viller,967084,6881736
21798,57718,57530,Villers-stoncourt,950658,6888792
21799,57719,57340,Villers-sur-nied,958607,6874671
21800,57720,57550,Villing,964088,6915000
21801,57721,57370,Vilsberg,1012146,6861725
21802,57722,57130,Vionville,915474,6890709
21803,57723,57340,Virming,973196,6876456
21804,57724,57120,Vitry-sur-orne,925595,6912246
21805,57725,57670,Vittersbourg,987723,6879387
21806,57726,57580,Vittoncourt,950803,6885459
21807,57727,57590,Viviers,951479,6869905
21808,57728,57580,Voimhaut,950072,6885427
21809,57730,57220,Volmerange-lès-boulay,951536,6902189
21810,57731,57330,Volmerange-les-mines,923360,6932199
21811,57732,57720,Volmunster,1017401,6899877
21812,57733,57940,Volstroff,937821,6916079
21813,57734,57560,Voyer,1000418,6846632
21814,57735,57640,Vrémy,939149,6901661
21815,57736,57640,Vry,942745,6902925
21816,57737,57420,Vulmont,941768,6873942
21817,57738,57720,Waldhouse,1025959,6903697
21818,57739,57320,Waldweistroff,954193,6924576
21819,57740,57480,Waldwisse,956122,6930230
21820,57741,57720,Walschbronn,1026687,6903739
21821,57742,57870,Walscheid,1005567,6846901
21822,57743,57370,Waltembourg,1008654,6858198
21823,57745,57200,Wiesviller,1004514,6894726
21824,57746,57430,Willerwald,994584,6888642
21825,57747,57119,Wintersbourg,1007009,6861450
21826,57748,57137,Wittring,1001771,6891240
21827,57749,57320,Voelfling-lès-bouzonville,961806,6917123
21828,57751,57140,Woippy,929764,6899052
21829,57752,57145,Woustviller,993627,6893047
21830,57753,57170,Wuisse,967752,6867295
21831,57754,57630,Xanrey,962390,6855919
21832,57755,57590,Xocourt,947721,6871968
21833,57756,57830,Xouaxange,994251,6851882
21834,57759,57340,Zarbeling,969796,6870730
21835,57761,57370,Zilling,1009944,6861607
21836,57762,57690,Zimming,960531,6897023
21837,57763,57260,Zommange,978908,6864483
21838,57764,57330,Zoufftgen,926984,6932341
21839,57765,57890,Diesen,967513,6904024
21840,57767,57110,Stuckange,934777,6919294
21841,57900,57620,Sarreinsberg,1020513,6883342
21842,57901,57930,Bisping,984884,6862547
21843,57904,57870,Vallerysthal,1003921,6850154
21844,57909,57190,Ébange,927557,6917890
21845,57911,57600,Marienau,982080,6904720
21846,57916,57710,Bure,917688,6928640
21847,58001,58110,Achun,750797,6669074
21848,58002,58200,Alligny-cosne,705274,6705518
21849,58003,58230,Alligny-en-morvan,788571,6678401
21850,58004,58110,Alluy,747844,6659053
21851,58005,58190,Amazy,743761,6697900
21852,58006,58270,Anlezy,738014,6652319
21853,58007,58450,Annay,694733,6714405
21854,58008,58800,Anthien,755161,6689108
21855,58009,58350,Arbourse,717395,6683324
21856,58010,58430,Arleuf,777432,6661584
21857,58011,58500,Armes,741428,6707882
21858,58012,58310,Arquian,698495,6716625
21859,58013,58700,Arthel,731778,6681162
21860,58014,58700,Arzembouy,727984,6683364
21861,58015,58420,Asnan,741544,6691219
21862,58016,58190,Asnois,745253,6700133
21863,58017,58110,Aunay-en-bazois,753071,6669094
21864,58018,58700,Authiou,731754,6685605
21865,58019,58170,Avrée,766327,6635904
21866,58020,58300,Avril-sur-loire,728208,6635605
21867,58021,58240,Azy-le-vif,717548,6631121
21868,58022,58130,Balleray,721244,6664454
21869,58023,58190,Bazoches,758851,6698030
21870,58024,58110,Bazolles,745481,6670142
21871,58025,58160,Béard,725135,6641144
21872,58026,58420,Beaulieu,740086,6683433
21873,58027,58700,Beaumont-la-ferrière,716661,6675547
21874,58028,58270,Beaumont-sardolles,730433,6647833
21875,58029,58210,Beuvron,737732,6696748
21876,58030,58110,Biches,749390,6655734
21877,58031,58270,Billy-chevannes,734181,6657849
21878,58032,58500,Billy-sur-oisy,731630,6708932
21879,58033,58310,Bitry,706024,6708851
21880,58034,58120,Blismes,762169,6669182
21881,58035,58330,Bona,731872,6663390
21882,58036,58310,Bouhy,712802,6708862
21883,58037,58140,Brassy,770312,6685935
21884,58038,58460,Breugnon,733921,6703391
21885,58039,58530,Brèves,745236,6702355
21886,58040,58110,Brinay,753189,6655766
21887,58041,58420,Brinon-sur-beuvron,737796,6686751
21888,58042,58400,Bulcy,702269,6683299
21889,58043,58420,Bussy-la-pesle,735534,6685626
21890,58044,58440,La Celle-sur-loire,694727,6707740
21891,58045,58700,La Celle-sur-nièvre,716655,6677768
21892,58046,58340,Cercy-la-tour,749509,6641295
21893,58047,58800,Cervon,756746,6681347
21894,58048,58220,Cessy-les-bois,715104,6692204
21895,58049,58140,Chalaux,769478,6692590
21896,58050,58420,Challement,743810,6691235
21897,58051,58000,Challuy,711408,6649988
21898,58052,58420,Champallement,736317,6681188
21899,58053,58210,Champlemy,726457,6686690
21900,58054,58700,Champlin,732534,6681166
21901,58055,58300,Champvert,739637,6636780
21902,58056,58400,Champvoux,706064,6669973
21903,58057,58240,Chantenay-st-imbert,713745,6625559
21904,58058,58210,La Chapelle-st-andré,726398,6700020
21905,58060,58300,Charrin,745777,6631270
21906,58061,58350,Chasnay,713614,6683314
21907,58064,58350,Châteauneuf-val-de-bargis,717386,6686657
21908,58065,58110,Châtillon-en-bazois,750863,6661300
21909,58066,58120,Châtin,765984,6667001
21910,58067,58400,Chaulgnes,707580,6669974
21911,58068,58120,Chaumard,769737,6670376
21912,58070,58700,Chazeuil,730236,6686708
21913,58072,58160,Chevenon,716741,6646668
21914,58073,58500,Chevroches,741444,6705660
21915,58075,58800,Chitry-les-mines,749162,6683501
21916,58076,58110,Chougny,758422,6664701
21917,58077,58220,Ciez,712814,6703308
21918,58078,58270,Cizely,736473,6655641
21919,58079,58500,Clamecy,739183,6705645
21920,58080,58800,La Collancelle,749226,6675726
21921,58081,58350,Colméry,718873,6694437
21922,58082,58120,Corancy,772051,6667071
21923,58083,58800,Corbigny,750674,6683514
21924,58084,58210,Corvol-d'embernard,730236,6686708
21925,58085,58460,Corvol-l'orgueilleux,730152,6703370
21926,58087,58300,Cossaye,735878,6627871
21927,58088,58660,Coulanges-lès-nevers,713677,6655546
21928,58089,58220,Couloutre,717347,6699987
21929,58092,58330,Crux-la-ville,739388,6674542
21930,58093,58210,Cuncy-lès-varzy,735468,6696734
21931,58094,58310,Dampierre-sous-bouhy,709786,6711078
21932,58095,58300,Decize,735825,6636756
21933,58096,58300,Devay,741946,6633463
21934,58097,58340,Diennes-aubigny,744137,6646807
21935,58098,58190,Dirol,749098,6691277
21936,58099,58120,Dommartin,764503,6663652
21937,58100,58420,Dompierre-sur-héry,743095,6685676
21938,58101,58350,Dompierre-sur-nièvre,718915,6681107
21939,58103,58530,Dornecy,743720,6703454
21940,58104,58390,Dornes,726733,6624491
21941,58105,58160,Druy-parigny,728182,6641158
21942,58106,58230,Dun-les-places,775590,6687110
21943,58107,58110,Dun-sur-grandry,760698,6664723
21944,58108,58140,Empury,761904,6694728
21945,58109,58410,Entrains-sur-nohain,718838,6705545
21946,58110,58800,Epiry,754527,6675772
21947,58111,58430,Fâchin,773705,6655983
21948,58112,58160,La Fermeté,725089,6652251
21949,58113,58270,Fertrève,744096,6652360
21950,58114,58170,Fléty,768664,6631487
21951,58115,58240,Fleury-sur-loire,724392,6636699
21952,58117,58180,Fourchambault,706076,6657755
21953,58118,58250,Fours,754891,6635789
21954,58119,58270,Frasnay-reugny,739512,6655660
21955,58120,58140,Gâcogne,765825,6681440
21956,58121,58600,Garchizy,707591,6661089
21957,58122,58150,Garchy,705292,6685523
21958,58123,58800,Germenay,745355,6686804
21959,58125,58230,Gien-sur-cure,783381,6670550
21960,58126,58470,Gimouille,706084,6649980
21961,58127,58700,Giry,728000,6680032
21962,58129,58230,Gouloux,781683,6683857
21963,58130,58420,Grenois,740033,6691209
21964,58131,58130,Guérigny,715174,6664435
21965,58132,58420,Guipy,743884,6681238
21966,58133,58800,Héry,743851,6685682
21967,58134,58160,Imphy,719021,6647786
21968,58137,58300,Lamenay-sur-loire,743496,6630142
21969,58138,58240,Langeron,706099,6635542
21970,58139,58250,Lanty,764802,6635887
21971,58140,58370,Larochemillay,776153,6642685
21972,58141,58230,Lavault-de-frétoy,777360,6667137
21973,58142,58290,Limanton,757010,6653580
21974,58143,58270,Limon,728890,6652268
21975,58144,58240,Livry,706103,6631099
21976,58145,58140,Lormes,761984,6686953
21977,58146,58380,Lucenay-lès-aix,735911,6622318
21978,58147,58700,Lurcy-le-bourg,728783,6674482
21979,58148,58240,Luthenay-uxeloup,720573,6638906
21980,58149,58170,Luzy,774005,6631550
21981,58150,58190,Lys,745296,6694579
21982,58151,58260,La Machine,735792,6642309
21983,58152,58470,Magny-cours,711423,6642213
21984,58153,58800,Magny-lormes,756672,6689122
21985,58154,58190,La Maison-dieu,749006,6702385
21986,58155,58400,La Marche,702274,6669970
21987,58157,58140,Marigny-l'eglise,770181,6697042
21988,58158,58240,Mars-sur-allier,706093,6641095
21989,58159,58800,Marigny-sur-yonne,749143,6685723
21990,58160,58180,Marzy,707601,6653314
21991,58161,58290,Maux,759213,6661376
21992,58162,58410,Menestreau,718848,6702213
21993,58163,58210,Menou,721130,6696666
21994,58164,58400,Mesves-sur-loire,700000,6683299
21995,58165,58190,Metz-le-comte,747516,6700151
21996,58166,58140,Mhère,764348,6678091
21997,58167,58420,Michaugues,739315,6685650
21998,58168,58170,Millay,774699,6637113
21999,58169,58190,Moissy-moulinot,752874,6691309
22000,58170,58190,Monceaux-le-comte,750599,6692400
22001,58171,58110,Montapas,744006,6664578
22002,58173,58250,Montaron,757115,6642474
22003,58174,58700,Montenoison,732540,6680055
22004,58175,58110,Mont-et-marré,747800,6664607
22005,58176,58130,Montigny-aux-amognes,721268,6657789
22006,58177,58120,Montigny-en-morvan,764431,6670316
22007,58178,58340,Montigny-sur-canne,749454,6647959
22008,58179,58800,Montreuillon,759081,6674704
22009,58181,58420,Moraches,741575,6686776
22010,58182,58290,Moulins-engilbert,762330,6653633
22011,58183,58800,Mouron-sur-yonne,755284,6675779
22012,58184,58700,Moussy,734079,6675621
22013,58186,58700,Murlin,713626,6677761
22014,58187,58440,Myennes,694725,6705518
22015,58188,58350,Nannay,715121,6685540
22016,58189,58400,Narcy,705296,6681080
22017,58190,58190,Neuffontaines,756598,6696898
22018,58191,58420,Neuilly,737831,6681197
22019,58192,58300,Neuville-lès-decize,724419,6630035
22020,58193,58450,Neuvy-sur-loire,690969,6713299
22021,58194,58000,Nevers,712922,6653323
22022,58195,58250,La Nocle-maulaix,759520,6630279
22023,58196,58700,Nolay,724261,6668908
22024,58197,58190,Nuars,751306,6697960
22025,58198,58500,Oisy,733896,6707834
22026,58199,58370,Onlay,768424,6652588
22027,58200,58500,Ouagne,737711,6700081
22028,58201,58210,Oudan,726422,6694466
22029,58202,58110,Ougny,754638,6663554
22030,58203,58700,Oulon,730281,6677822
22031,58204,58130,Ourouër,722766,6663349
22032,58206,58210,Parigny-la-rose,732474,6692274
22033,58207,58320,Parigny-les-vaux,711381,6664427
22034,58208,58800,Pazy,747667,6681267
22035,58209,58220,Perroy,712822,6699975
22036,58210,58230,Planchez,777317,6670469
22037,58211,58170,Poil,781498,6641644
22038,58212,58130,Poiseux,717438,6668884
22039,58213,58200,Pougny,700000,6697740
22040,58214,58320,Pougues-les-eaux,707588,6663310
22041,58215,58150,Pouilly-sur-loire,696220,6686632
22042,58216,58140,Pouques-lormes,758917,6691366
22043,58217,58500,Pousseaux,739884,6713426
22044,58218,58700,Prémery,724996,6674465
22045,58219,58360,Préporché,764682,6646993
22046,58220,58400,Raveau,706058,6675527
22047,58221,58250,Rémilly,762515,6635863
22048,58222,58500,Rix,737690,6703413
22049,58223,58110,Rouy,740257,6657887
22050,58224,58190,Ruages,751364,6691296
22051,58225,58470,Saincaize-meauce,706087,6646648
22052,58227,58310,St-amand-en-puisaye,705267,6713294
22053,58228,58150,St-andelain,697733,6691075
22054,58229,58140,St-andré-en-morvan,764109,6700306
22055,58230,58190,St-aubin-des-chaumes,758097,6698023
22056,58231,58130,St-aubin-les-forges,715155,6672210
22057,58232,58270,St-benin-d'azy,730394,6655607
22058,58233,58330,St-benin-des-bois,731843,6668944
22059,58234,58700,St-bonnot,724203,6683348
22060,58235,58230,St-brisson,781652,6686079
22061,58237,58190,St-didier,746805,6694591
22062,58238,58000,St-eloi,716726,6652222
22063,58239,58270,St-firmin,730366,6661161
22064,58240,58330,St-franchy,735627,6670076
22065,58241,58300,St-germain-chassenay,728992,6631166
22066,58242,58210,St-germain-des-bois,739234,6697869
22067,58243,58340,St-gratien-savigny,751023,6642419
22068,58244,58120,St-hilaire-en-morvan,766767,6664788
22069,58245,58300,St-hilaire-fontaine,747311,6630171
22070,58247,58270,St-jean-aux-amognes,725066,6657804
22071,58248,58150,St-laurent,699244,6693296
22072,58249,58120,St-léger-de-fougeret,768361,6658141
22073,58250,58300,St-léger-des-vignes,734301,6636747
22074,58251,58200,St-loup,700000,6705516
22075,58252,58350,St-malo-en-donziois,720394,6691109
22076,58253,58330,Ste-marie,732601,6668948
22077,58254,58130,St-martin-d'heuille,716701,6661107
22078,58255,58140,St-martin-du-puy,765703,6692547
22079,58256,58150,St-martin-sur-nohain,698490,6696629
22080,58259,58300,St-parize-en-viry,729008,6627834
22081,58260,58490,St-parize-le-châtel,713715,6638886
22082,58262,58110,St-péreuse,760709,6663613
22083,58263,58210,St-pierre-du-mont,732432,6700050
22084,58264,58240,St-pierre-le-moûtier,709152,6633324
22085,58265,58150,St-quentin-sur-nohain,701509,6694407
22086,58266,58420,St-révérien,737838,6680086
22087,58267,58330,St-saulge,737922,6666758
22088,58268,58250,St-seine,763382,6625876
22089,58269,58270,St-sulpice,726570,6661143
22090,58270,58310,St-vérain,703765,6708850
22091,58271,58190,Saizy,752845,6694641
22092,58272,58800,Sardy-lès-epiry,753012,6675758
22093,58273,58160,Sauvigny-les-bois,720527,6652233
22094,58274,58170,Savigny-poil-fol,764850,6631445
22095,58275,58330,Saxi-bourdon,736439,6661195
22096,58276,58360,Sémelay,764766,6639219
22097,58277,58290,Sermages,764563,6658099
22098,58279,58700,Sichamps,721217,6672229
22099,58280,58300,Sougy-sur-loire,730478,6638948
22100,58281,58150,Suilly-la-tour,705284,6694409
22101,58282,58500,Surgy,739132,6713421
22102,58283,58420,Taconnay,736270,6688963
22103,58284,58190,Talon,743047,6692341
22104,58285,58110,Tamnay-en-bazois,754658,6661333
22105,58286,58190,Tannay,745296,6694579
22106,58287,58170,Tazilly,770203,6630394
22107,58288,58190,Teigny,750552,6697954
22108,58290,58250,Thaix,754861,6639120
22109,58291,58260,Thianges,738049,6646765
22110,58292,58110,Tintury,744071,6655692
22111,58293,58300,Toury-lurcy,732073,6625628
22112,58294,58240,Toury-sur-jour,719091,6625573
22113,58295,58150,Tracy-sur-loire,690935,6691081
22114,58296,58240,Tresnay,713753,6622227
22115,58297,58260,Trois-vèvres,731961,6646730
22116,58298,58400,Tronsanges,703790,6668860
22117,58299,58460,Trucy-l'orgueilleux,731648,6705600
22118,58300,58130,Urzy,715183,6661103
22119,58301,58290,Vandenesse,758595,6646931
22120,58302,58400,Varennes-lès-narcy,705296,6681080
22121,58304,58210,Varzy,728676,6696698
22122,58305,58140,Vauclaix,762042,6681399
22123,58306,58300,Verneuil,741892,6641238
22124,58307,58150,Vielmanay,709072,6685527
22125,58308,58190,Vignol,750561,6696843
22126,58309,58370,Villapourçon,772252,6650412
22127,58310,58210,Villiers-le-sec,732444,6697828
22128,58311,58270,Ville-langy,738028,6650097
22129,58312,58500,Villiers-sur-yonne,743729,6702344
22130,58313,58420,Vitry-laché,743151,6677901
22131,58905,58160,Forges,728078,6663371
22132,58907,58490,Moiry,711429,6638881
22133,58908,58500,Moulot,735415,6705621
22134,58909,58000,Plagny,712953,6638884
22135,59001,59265,Abancourt,715716,7014687
22136,59002,59215,Abscon,721389,7025843
22137,59003,59149,Aibes,778579,7015212
22138,59004,59310,Aix,719903,7042547
22139,59005,59251,Allennes-les-marais,696449,7048083
22140,59006,59144,Amfroipret,752097,7020474
22141,59007,59194,Anhiers,710679,7033609
22142,59008,59580,Aniche,717824,7025830
22143,59009,59491,Villeneuve-d'ascq,709912,7064804
22144,59010,59400,Anneux,708586,7005763
22145,59011,59112,Annoeullin,695028,7048084
22146,59012,59186,Anor,778936,6989604
22147,59013,59152,Anstaing,714183,7055899
22148,59014,59410,Anzin,735620,7030370
22149,59015,59151,Arleux,707136,7020238
22150,59016,59380,Armbouts-cappel,654253,7098423
22151,59017,59280,Armentières,691503,7064802
22152,59018,59285,Arnèke,659057,7081663
22153,59019,59269,Artres,739236,7022598
22154,59021,59600,Assevent,772793,7020704
22155,59022,59551,Attiches,703551,7046969
22156,59023,59265,Aubencheul-au-bac,712139,7016905
22157,59024,59165,Auberchicourt,716398,7025826
22158,59025,59249,Aubers,687944,7055894
22159,59026,59265,Aubigny-au-bac,712134,7019133
22160,59028,59950,Auby,703558,7035828
22161,59029,59310,Auchy-lez-orchies,714217,7042529
22162,59030,59540,Audencourt,730785,7002499
22163,59031,59570,Audignies,758520,7020537
22164,59033,59620,Aulnoye-aymeries,759327,7011636
22165,59034,59710,Avelin,705681,7048085
22166,59035,59440,Avesnelles,768012,7002825
22167,59036,59440,Avesnes-sur-helpe,766580,7002808
22168,59037,59129,Avesnes-les-aubert,727162,7011389
22169,59038,59296,Avesnes-le-sec,727135,7016958
22170,59039,59400,Awoingt,720034,7005792
